type,reason,image,actual_class,predicted_class,iou,det_conf,class_conf,xmin,ymin,xmax,ymax
false_negative,fn_missed_known,908ct.jpg,tls-e,,,,,887.25,227.25,975.0,255.0
false_negative,fn_missed_known,908ct.jpg,tls-e,,,,,1008.0,231.0,1075.5,261.0
false_negative,fn_missed_known,908ct.jpg,tls-e,,,,,1146.0,336.0,1176.75,419.25
false_negative,fn_missed_known,1187d.jpg,sls-50,,,,,184.0,417.0,270.0,524.0
false_negative,fn_missed_known,870d.jpg,sls-80,,,,,102.75,392.25,139.5,445.5
false_negative,fn_missed_known,1327c.jpg,sls-60,,,,,226.0,450.0,309.0,548.0
false_negative,fn_missed_known,1978t.jpg,tls-g,,,,,676.0,318.0,756.0,361.0
false_negative,fn_missed_known,1978t.jpg,tls-g,,,,,1383.0,554.0,1416.0,631.0
false_negative,fn_missed_known,938b.jpg,sls-50,,,,,72.75,319.5,102.75,359.25
false_negative,fn_missed_known,690dt.jpg,tls-g,,,,,143.25,307.5,200.25,465.75
false_negative,fn_missed_known,869.jpg,sls-80,,,,,348.75,396.75,396.75,447.0
false_negative,fn_missed_known,753d.jpg,sls-15,,,,,94.5,424.5,155.25,491.25
false_negative,fn_missed_known,453e.jpg,sls-80,,,,,80.25,450.75,121.5,512.25
false_negative,fn_missed_known,2052t.jpg,tls-g,,,,,552.0,541.0,580.0,621.0
false_negative,fn_missed_known,484ft.jpg,tls-g,,,,,237.75,387.75,273.75,483.0
false_negative,fn_missed_known,484ft.jpg,tls-g,,,,,994.5,423.0,1021.5,480.75
false_negative,fn_missed_known,710t.jpg,tls-g,,,,,1120.5,393.75,1163.25,477.75
false_negative,fn_missed_known,710t.jpg,tls-g,,,,,409.5,425.25,432.0,492.75
false_negative,fn_missed_known,1874b.jpg,sls-70,,,,,560.0,648.0,613.0,703.0
false_negative,fn_missed_known,1874b.jpg,sls-70,,,,,1482.0,617.0,1550.0,691.0
false_negative,fn_missed_known,696at.jpg,tls-g,,,,,803.25,459.0,824.25,528.75
false_negative,fn_missed_known,696at.jpg,tls-g,,,,,340.5,456.0,362.25,519.75
false_negative,fn_missed_known,883t.jpg,tls-g,,,,,1050.75,255.0,1093.5,360.0
false_negative,fn_missed_known,test_70.jpg,no honking,,,,,730.0,778.0,836.0,882.0
false_negative,fn_missed_known,378c.jpg,sls-15,,,,,1404.0,633.0,1466.0,693.0
false_negative,fn_missed_known,21d.jpg,sls-70,,,,,127.0,315.0,226.0,424.0
false_negative,fn_missed_known,2136.jpg,sls-60,,,,,380.0,426.0,463.0,514.0
false_negative,fn_missed_known,854c.jpg,sls-80,,,,,240.75,364.5,300.75,431.25
false_negative,fn_missed_known,1875.jpg,sls-60,,,,,1617.0,588.0,1694.0,685.0
false_negative,fn_missed_known,429d.jpg,sls-100,,,,,238.5,471.75,280.5,519.75
false_negative,fn_missed_known,710bt.jpg,tls-g,,,,,996.75,438.75,1023.75,506.25
false_negative,fn_missed_known,496ht.jpg,tls-g,,,,,243.0,417.75,276.0,485.25
false_negative,fn_missed_known,496ht.jpg,tls-g,,,,,454.5,309.0,522.75,340.5
false_negative,fn_missed_known,496ht.jpg,tls-g,,,,,555.75,308.25,625.5,337.5
false_negative,fn_missed_known,496ht.jpg,tls-g,,,,,865.5,323.25,927.75,354.75
false_negative,fn_missed_known,496ht.jpg,tls-g,,,,,958.5,331.5,1015.5,360.75
false_negative,fn_missed_known,496ht.jpg,tls-g,,,,,1162.5,445.5,1186.5,502.5
false_negative,fn_missed_known,475ft.jpg,tls-e,,,,,821.25,440.25,844.5,497.25
false_negative,fn_missed_known,494lt.jpg,tls-g,,,,,120.0,279.75,189.75,405.0
false_negative,fn_missed_known,494lt.jpg,tls-g,,,,,474.75,68.25,608.25,117.0
false_negative,fn_missed_known,494lt.jpg,tls-g,,,,,763.5,78.75,895.5,142.5
false_negative,fn_missed_known,2227d.jpg,sls-80,,,,,72.0,472.0,174.0,602.0
false_negative,fn_missed_known,494it.jpg,tls-g,,,,,261.0,348.0,309.75,445.5
false_negative,fn_missed_known,494it.jpg,tls-g,,,,,522.0,193.5,627.0,237.0
false_negative,fn_missed_known,494it.jpg,tls-g,,,,,738.0,202.5,838.5,252.0
false_negative,fn_missed_known,2214d.jpg,sls-40,,,,,52.0,489.0,140.0,592.0
false_negative,fn_missed_known,914et.jpg,tls-e,,,,,212.25,284.25,256.5,393.75
false_negative,fn_missed_known,2214c.jpg,sls-40,,,,,138.0,515.0,223.0,615.0
false_negative,fn_missed_known,484ot.jpg,tls-g,,,,,649.5,259.5,726.0,297.0
false_negative,fn_missed_known,484ot.jpg,tls-g,,,,,875.25,273.75,947.25,306.75
false_negative,fn_missed_known,496jt.jpg,tls-g,,,,,57.0,363.0,96.0,456.0
false_negative,fn_missed_known,496jt.jpg,tls-g,,,,,330.75,183.0,428.25,231.75
false_negative,fn_missed_known,496jt.jpg,tls-g,,,,,955.5,214.5,1044.75,258.0
false_negative,fn_missed_known,496jt.jpg,tls-g,,,,,1085.25,231.0,1161.0,276.0
false_negative,fn_missed_known,496jt.jpg,tls-g,,,,,1343.25,402.75,1371.75,476.25
false_negative,fn_missed_known,440.jpg,sls-80,,,,,180.0,441.0,237.0,513.0
false_negative,fn_missed_known,2220d.jpg,sls-100,,,,,83.0,527.0,135.0,604.0
false_negative,fn_missed_known,210dt.jpg,tls-e,,,,,404.0,448.68,457.0,544.96
false_negative,fn_missed_known,876b.jpg,sls-15,,,,,450.0,369.0,493.5,412.5
false_negative,fn_missed_known,494dt.jpg,sls-50,,,,,276.0,433.0,348.0,505.0
false_negative,fn_missed_known,494dt.jpg,sls-40,,,,,358.0,530.0,411.0,575.0
false_negative,fn_missed_known,914dt.jpg,tls-y,,,,,571.5,320.25,605.25,402.75
false_negative,fn_missed_known,2220b.jpg,sls-100,,,,,375.0,608.0,421.0,662.0
false_negative,fn_missed_known,1357c.jpg,sls-40,,,,,273.0,302.0,343.0,379.0
false_negative,fn_missed_known,496lt.jpg,tls-g,,,,,393.75,27.75,540.0,92.25
false_negative,fn_missed_known,496lt.jpg,tls-g,,,,,1037.25,102.75,1149.0,164.25
false_negative,fn_missed_known,496lt.jpg,tls-g,,,,,1195.5,137.25,1283.25,194.25
false_negative,fn_missed_known,1874c.jpg,sls-70,,,,,1743.0,551.0,1831.0,663.0
false_negative,fn_missed_known,876c.jpg,sls-15,,,,,309.75,319.5,371.25,382.5
false_negative,fn_missed_known,457c.jpg,sls-40,,,,,265.5,462.0,299.25,496.5
false_negative,fn_missed_known,510.jpg,sls-50,,,,,373.0,456.0,438.0,519.0
false_negative,fn_missed_known,378.jpg,sls-15,,,,,1346.0,644.0,1403.0,695.0
false_negative,fn_missed_known,494t.jpg,sls-50,,,,,260.0,414.0,338.0,482.0
false_negative,fn_missed_known,494t.jpg,tls-g,,,,,425.0,600.0,457.0,663.0
false_negative,fn_missed_known,494t.jpg,tls-g,,,,,581.0,508.0,644.0,546.0
false_negative,fn_missed_known,494t.jpg,tls-g,,,,,704.0,518.0,768.0,551.0
false_negative,fn_missed_known,909dt.jpg,tls-e,,,,,679.5,166.5,767.25,211.5
false_negative,fn_missed_known,909dt.jpg,tls-e,,,,,489.75,158.25,576.0,195.75
false_negative,fn_missed_known,484it.jpg,tls-g,,,,,1194.75,310.5,1255.5,423.0
false_negative,fn_missed_known,254et.jpg,tls-r,,,,,274.0,212.43,384.0,426.84
false_negative,fn_missed_known,484ht.jpg,tls-g,,,,,1.5,306.0,49.5,447.75
false_negative,fn_missed_known,484ht.jpg,tls-g,,,,,1098.0,361.5,1138.5,445.5
false_negative,fn_missed_known,854.jpg,sls-80,,,,,309.75,380.25,364.5,438.0
false_negative,fn_missed_known,494kt.jpg,tls-g,,,,,189.0,309.0,247.5,420.75
false_negative,fn_missed_known,494kt.jpg,tls-e,,,,,499.5,130.5,618.75,177.0
false_negative,fn_missed_known,494kt.jpg,tls-e,,,,,753.0,139.5,868.5,198.0
false_negative,fn_missed_known,494bt.jpg,sls-50,,,,,289.0,568.0,334.0,616.0
false_negative,fn_missed_known,883bt.jpg,tls-g,,,,,1172.25,181.5,1230.75,318.0
false_negative,fn_missed_known,909at.jpg,sls-50,,,,,66.75,261.0,110.25,310.5
false_negative,fn_missed_known,494jt.jpg,tls-g,,,,,251.25,341.25,303.0,450.0
false_negative,fn_missed_known,494jt.jpg,tls-e,,,,,525.0,186.75,627.0,231.0
false_negative,fn_missed_known,494jt.jpg,tls-e,,,,,738.75,196.5,839.25,247.5
false_negative,fn_missed_known,1874e.jpg,sls-70,,,,,48.0,531.0,125.0,654.0
false_negative,fn_missed_known,496kt.jpg,tls-g,,,,,261.0,102.75,367.5,161.25
false_negative,fn_missed_known,496kt.jpg,tls-g,,,,,1007.25,145.5,1111.5,204.0
false_negative,fn_missed_known,496kt.jpg,tls-g,,,,,1151.25,169.5,1239.75,228.0
false_negative,fn_missed_known,696bt.jpg,tls-g,,,,,272.25,434.25,299.25,510.75
false_negative,fn_missed_known,696bt.jpg,tls-g,,,,,827.25,438.0,855.75,525.0
false_negative,fn_missed_known,1045d.jpg,sls-40,,,,,218.0,342.0,295.0,454.0
false_negative,fn_missed_known,914t.jpg,tls-y,,,,,290.25,252.75,344.25,360.0
false_negative,fn_missed_known,1874d.jpg,sls-70,,,,,214.0,573.0,289.0,679.0
false_negative,fn_missed_known,475it.jpg,tls-e,,,,,1021.5,216.75,1084.5,377.25
false_negative,fn_missed_known,1357.jpg,sls-40,,,,,376.0,329.0,438.0,397.0
false_negative,fn_missed_known,21c.jpg,sls-70,,,,,336.0,403.0,416.0,487.0
false_negative,fn_missed_known,720dt.jpg,tls-g,,,,,1033.5,288.0,1079.25,405.75
false_negative,fn_missed_known,1874a.jpg,sls-70,,,,,632.0,663.0,677.0,710.0
false_negative,fn_missed_known,696gt.jpg,tls-r,,,,,499.5,368.25,542.25,501.75
false_negative,fn_missed_known,696gt.jpg,tls-r,,,,,457.5,366.75,499.5,503.25
false_negative,fn_missed_known,1875c.jpg,sls-60,,,,,104.0,570.0,190.0,675.0
false_negative,fn_missed_known,1875c.jpg,sls-60,,,,,1819.0,538.0,1901.0,663.0
false_negative,fn_missed_known,475ht.jpg,tls-y,,,,,924.75,321.0,963.0,427.5
false_negative,fn_missed_known,475ht.jpg,tls-y,,,,,38.25,362.25,64.5,433.5
false_negative,fn_missed_known,494mt.jpg,tls-g,,,,,0,204.75,72.0,357.0
false_negative,fn_missed_known,1357b.jpg,sls-40,,,,,498.0,363.0,551.0,416.0
false_negative,fn_missed_known,494gt.jpg,sls-40,,,,,49.5,195.75,132.75,274.5
false_negative,fn_missed_known,494gt.jpg,tls-g,,,,,560.25,308.25,631.5,340.5
false_negative,fn_missed_known,494gt.jpg,tls-g,,,,,706.5,314.25,774.75,348.75
false_negative,fn_missed_known,494gt.jpg,tls-g,,,,,377.25,415.5,411.75,483.0
false_negative,fn_missed_known,914ct.jpg,tls-e,,,,,684.0,340.5,711.0,409.5
false_negative,fn_missed_known,21b.jpg,sls-70,,,,,553.0,491.0,608.0,546.0
false_negative,fn_missed_known,1052dt.jpg,tls-e,,,,,1389.0,303.0,1478.0,353.0
false_negative,fn_missed_known,1052dt.jpg,tls-g,,,,,530.0,436.0,578.0,533.0
false_negative,fn_missed_known,1052dt.jpg,tls-g,,,,,658.0,274.0,752.0,313.0
false_negative,fn_missed_known,1052dt.jpg,tls-g,,,,,836.0,272.0,938.0,313.0
false_negative,fn_missed_known,682t.jpg,tls-g,,,,,540.75,446.25,571.5,526.5
false_negative,fn_missed_known,682t.jpg,tls-g,,,,,1126.5,477.0,1152.75,541.5
false_negative,fn_missed_known,696dt.jpg,tls-g,,,,,937.5,329.25,996.0,491.25
false_negative,fn_missed_known,909t.jpg,tls-y,,,,,305.25,324.75,339.75,398.25
false_negative,fn_missed_known,909t.jpg,tls-y,,,,,503.25,215.25,573.0,244.5
false_negative,fn_missed_known,909t.jpg,tls-y,,,,,658.5,225.75,728.25,258.75
false_negative,fn_missed_known,510d.jpg,sls-40,,,,,167.25,309.75,219.75,366.75
false_negative,fn_missed_known,378b.jpg,sls-15,,,,,1222.0,656.0,1271.0,704.0
false_negative,fn_missed_known,494ct.jpg,sls-50,,,,,229.5,372.75,273.0,415.5
false_negative,fn_missed_known,876.jpg,sls-15,,,,,373.5,344.25,427.5,398.25
false_negative,fn_missed_known,883at.jpg,tls-g,,,,,900.0,365.25,922.5,425.25
false_negative,fn_missed_known,883at.jpg,tls-g,,,,,342.0,366.0,367.5,427.5
false_negative,fn_missed_known,199et.jpg,tls-g,,,,,457.0,516.0,488.0,581.0
false_negative,fn_missed_known,496gt.jpg,tls-g,,,,,1428.0,613.0,1456.0,677.0
false_negative,fn_missed_known,682ct.jpg,tls-g,,,,,471.0,403.5,507.75,512.25
false_negative,fn_missed_known,682ct.jpg,tls-g,,,,,1215.75,445.5,1245.75,524.25
false_negative,fn_missed_known,2136a.jpg,sls-60,,,,,609.0,549.0,665.0,604.0
false_negative,fn_missed_known,914ft.jpg,tls-y,,,,,160.5,271.5,207.0,388.5
false_negative,fn_missed_known,696ct.jpg,tls-g,,,,,1217.0,478.0,1277.0,663.0
false_negative,fn_missed_known,484nt.jpg,tls-e,,,,,679.5,317.25,737.25,344.25
false_negative,fn_missed_known,484nt.jpg,tls-g,,,,,852.75,324.75,913.5,351.0
false_negative,fn_missed_known,1052ct.jpg,tls-e,,,,,539.0,439.0,587.0,533.0
false_negative,fn_missed_known,1052ct.jpg,tls-e,,,,,1537.0,475.0,1577.0,571.0
false_negative,fn_missed_known,1052ct.jpg,tls-g,,,,,1380.0,310.0,1470.0,356.0
false_negative,fn_missed_known,2709.jpg,tls-c,,,,,782.0,513.0,814.0,584.0
false_negative,fn_missed_known,876d.jpg,sls-15,,,,,180.75,265.5,255.75,348.75
false_negative,fn_missed_known,2214b.jpg,sls-40,,,,,365.0,577.0,431.0,645.0
false_negative,fn_missed_known,210ct.jpg,tls-y,,,,,570.0,520.0,603.0,584.0
false_negative,fn_missed_known,510c.jpg,sls-50,,,,,163.5,288.0,216.75,345.75
false_negative,fn_missed_known,510c.jpg,sls-40,,,,,344.25,385.5,384.0,425.25
false_negative,fn_missed_known,682dt.jpg,tls-g,,,,,387.75,357.75,436.5,495.0
false_negative,fn_missed_known,2227c.jpg,sls-80,,,,,237.0,527.0,333.0,634.0
false_negative,fn_missed_known,2214.jpg,sls-40,,,,,244.0,550.0,319.0,631.0
false_negative,fn_missed_known,1851d.jpg,sls-50,,,,,112.0,308.0,180.0,413.0
false_negative,fn_missed_known,720bt.jpg,tls-g,,,,,1119.0,605.0,1154.0,673.0
false_negative,fn_missed_known,720bt.jpg,tls-g,,,,,343.0,581.0,377.0,647.0
false_negative,fn_missed_known,914at.jpg,tls-e,,,,,1224.0,167.25,1293.75,202.5
false_negative,fn_missed_known,710dt.jpg,tls-g,,,,,1090.5,444.75,1116.0,501.75
false_negative,fn_missed_known,494et.jpg,sls-50,,,,,109.5,231.0,187.5,297.0
false_negative,fn_missed_known,494et.jpg,sls-40,,,,,280.5,371.25,319.5,413.25
false_negative,fn_missed_known,494et.jpg,tls-g,,,,,495.75,375.75,552.0,402.75
false_negative,fn_missed_known,494et.jpg,tls-g,,,,,603.0,384.0,654.75,408.0
false_negative,fn_missed_known,494et.jpg,tls-g,,,,,367.5,454.5,393.0,504.75
false_negative,fn_missed_known,854b.jpg,sls-80,,,,,447.0,413.25,483.75,450.75
false_negative,fn_missed_known,train_770.jpg,no honking,,,,,346.0,397.0,396.0,448.0
false_negative,fn_missed_known,2136d.jpg,sls-60,,,,,128.0,278.0,230.0,401.0
false_negative,fn_missed_known,494ft.jpg,sls-40,,,,,195.75,292.5,255.0,355.5
false_negative,fn_missed_known,494ft.jpg,tls-g,,,,,396.75,436.5,425.25,495.75
false_negative,fn_missed_known,494ft.jpg,tls-g,,,,,555.75,344.25,615.75,372.75
false_negative,fn_missed_known,494ft.jpg,tls-g,,,,,681.75,348.75,741.75,380.25
false_negative,fn_missed_known,909et.jpg,tls-y,,,,,480.0,129.0,576.0,168.75
false_negative,fn_missed_known,909et.jpg,tls-y,,,,,686.25,139.5,780.75,184.5
false_negative,fn_missed_known,1874.jpg,sls-70,,,,,480.0,635.0,541.0,702.0
false_negative,fn_missed_known,1874.jpg,sls-70,,,,,1609.0,588.0,1686.0,679.0
false_negative,fn_missed_known,484et.jpg,tls-g,,,,,520.0,586.0,552.0,676.0
false_negative,fn_missed_known,484et.jpg,tls-g,,,,,1256.0,607.0,1286.0,672.0
false_negative,fn_missed_known,696t.jpg,tls-g,,,,,1170.0,517.0,1223.0,675.0
false_negative,fn_missed_known,720at.jpg,tls-g,,,,,1083.0,627.0,1116.0,693.0
false_negative,fn_missed_known,720at.jpg,tls-g,,,,,423.0,607.0,455.0,668.0
false_negative,fn_missed_known,89ct.jpg,tls-r,,,,,1352.0,81.4,1409.0,228.31
false_negative,fn_missed_known,89ct.jpg,tls-g,,,,,447.0,273.97,510.0,442.72
false_negative,fn_missed_known,2220.jpg,sls-100,,,,,280.0,579.0,328.0,639.0
false_negative,fn_missed_known,475t.jpg,tls-y,,,,,846.0,416.25,871.5,482.25
false_negative,fn_missed_known,89t.jpg,tls-e,,,,,669.0,429.82,705.0,529.08
false_negative,fn_missed_known,2204ct.jpg,tls-c,,,,,1001.0,485.0,1034.0,558.0
false_negative,fn_missed_known,682bt.jpg,tls-g,,,,,595.5,477.0,615.75,540.75
false_negative,fn_missed_known,378d.jpg,sls-15,,,,,1689.0,566.0,1768.0,660.0
false_negative,fn_missed_known,254t.jpg,tls-y,,,,,567.0,416.91,624.0,526.1
false_negative,fn_missed_known,1851a.jpg,sls-50,,,,,562.0,549.0,608.0,598.0
false_negative,fn_missed_known,682et.jpg,tls-g,,,,,275.25,319.5,339.0,468.75
false_negative,fn_missed_known,496it.jpg,tls-g,,,,,164.25,396.0,202.5,474.0
false_negative,fn_missed_known,496it.jpg,tls-g,,,,,1242.0,429.75,1273.5,498.75
false_negative,fn_missed_known,496it.jpg,tls-g,,,,,407.25,258.75,487.5,295.5
false_negative,fn_missed_known,496it.jpg,tls-g,,,,,528.75,256.5,613.5,293.25
false_negative,fn_missed_known,496it.jpg,tls-g,,,,,906.75,281.25,980.25,320.25
false_negative,fn_missed_known,496it.jpg,tls-g,,,,,1014.75,292.5,1078.5,328.5
false_negative,fn_missed_known,720t.jpg,tls-g,,,,,870.0,427.5,904.5,493.5
false_negative,fn_missed_known,720t.jpg,tls-g,,,,,171.75,410.25,203.25,464.25
false_negative,fn_missed_known,475gt.jpg,tls-y,,,,,892.5,368.25,926.25,459.0
false_negative,fn_missed_known,475gt.jpg,tls-y,,,,,99.75,388.5,124.5,453.75
false_negative,fn_missed_known,854d.jpg,sls-80,,,,,106.5,331.5,177.75,414.0
false_negative,fn_missed_known,484mt.jpg,tls-e,,,,,939.0,495.0,1005.0,528.0
false_negative,fn_missed_known,484mt.jpg,tls-g,,,,,1120.0,502.0,1188.0,531.0
false_negative,fn_missed_known,909bt.jpg,sls-40,,,,,157.5,258.75,203.25,309.0
false_negative,fn_missed_known,909bt.jpg,tls-e,,,,,309.75,360.75,334.5,414.0
false_negative,fn_missed_known,909bt.jpg,tls-e,,,,,453.75,280.5,506.25,306.0
false_negative,fn_missed_known,909bt.jpg,tls-e,,,,,565.5,290.25,618.0,315.0
false_negative,fn_missed_known,2220c.jpg,sls-100,,,,,190.0,554.0,242.0,625.0
false_negative,fn_missed_known,909ct.jpg,sls-40,,,,,155.25,250.5,203.25,300.75
false_negative,fn_missed_known,909ct.jpg,tls-y,,,,,321.75,357.75,346.5,415.5
false_negative,fn_missed_known,909ct.jpg,tls-y,,,,,470.25,276.0,522.0,300.75
false_negative,fn_missed_known,909ct.jpg,tls-y,,,,,585.0,285.75,639.0,312.75
false_negative,fn_missed_known,914bt.jpg,tls-y,,,,,680.25,348.75,708.75,414.0
false_negative,fn_missed_known,914bt.jpg,tls-y,,,,,1239.0,139.5,1316.25,175.5
false_negative,fn_missed_known,457d.jpg,sls-40,,,,,119.25,432.0,155.25,472.5
false_negative,fn_missed_known,494ht.jpg,tls-g,,,,,332.25,388.5,373.5,470.25
false_negative,fn_missed_known,494ht.jpg,tls-g,,,,,722.25,273.75,805.5,316.5
false_negative,fn_missed_known,484gt.jpg,tls-g,,,,,117.0,352.5,161.25,465.75
false_negative,fn_missed_known,484gt.jpg,tls-g,,,,,1041.75,389.25,1074.75,461.25
false_negative,fn_missed_known,2136c.jpg,sls-60,,,,,258.0,356.0,352.0,462.0
false_negative,fn_missed_known,2136b.jpg,sls-60,,,,,509.0,497.0,578.0,566.0
